Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.d
Q8TB40						64439.2	
Q8TB52				43213.9	43541	37780.7	42167.7
Q8TB61				51221.3	53311.8	49702.3	50529.6
Q8TB72				27551.8	27221.3	28562.1	27438.3
Q8TB96				10235.8	10187.1	7384.25	9139.99
Q8TBA6				9960.23	9824.08	9920.1	8600.63
Q8TBB5				46252.4	56352.7	50844.6	48699.4
Q8TBC3				6478.98	7269.42	6759.63	9618.55
Q8TBC4				110861	112156	108369	107239
Q8TBE0				12054.4	11822.7		
Q8TBE7					3354.67	3418.61	2875.33
Q8TBE9				6639.23	11575.7	12935.7	9565.13
Q8TBG4				16079.9	19555.2	16942.1	15109.8
Q8TBK2				1802.56	6502.73		1190.94
Q8TBK6				18016.9	15407	20816.8	19312.8
Q8TBM8				14045.6	16137.9	15253.7	14169.9
Q8TBN0				18660.7	17682.5	15225.4	17942
Q8TBP6					15252.7	10692.7	23347.3
Q8TBQ9				79732.9	81277.5	67727.7	55890.2
Q8TBR7				21299.2	35230.3	31290.9	
Q8TBX8				26063.2	32597.4	59638.1	30266.9
Q8TBZ6				7333.09	6853.74	8328.03	10498.5
Q8TC07				81031	88444.5	85719.7	80166.9
Q8TC12				106211	111149	102715	97666
Q8TCA0				9330.1	8324.82	10935.9	8015.35
Q8TCC3				21114.5	20870.2	21572.2	24029.3
Q8TCD5				28952.7	27143.6	32131.9	32954.2
Q8TCE6				17304	16408.2	17320.1	18334.3
Q8TCF1				6235.79	8899.15	6855.29	8705.42
Q8TCG1				59429.1	384681	522246	20011.9
Q8TCG2				15210.1	12944.2	5857.94	12443.6
Q8TCJ2				100639	95082	104466	98215
Q8TCN5				8976.87	9200.07	11597.5	7463.46
Q8TCS8				151079	110837	123662	96185.1
Q8TCT7				9723.25	15024.6	15388.2	13225.1
Q8TCT8				7101.59	10421	10667.5	
Q8TCT9				188971	178778	211177	202138
Q8TCU4				16524.3	15415.6	19756.7	27868.4
Q8TCU6				5388.55	5594.2	4089.81	6048.18
Q8TCX1				27546	26979.7	15615.9	26159.4
Q8TCY9				31068.6	31238.4	27516	24736
Q8TCZ2					12128.3	5413.14	9158.38
Q8TD16				50577.3	55252.9	53305.4	53130
Q8TD19				35407	38466.2	37526.4	40274.1
Q8TD26				9102.21	5825.51	6526.73	7856.13
Q8TD30				20435.6	21252.3	21934.2	19500.3
Q8TDD1				139807	152783	148882	152136
Q8TDH9				6897.94	6906.42	6073.42	7785.73
Q8TDJ6				12954.8	12934.5	14176.5	13011.4
Q8TDM6				7377.11	8079.57	9384.03	9216.35
Q8TDN4				6972.24	4580.64	6110.28	8032.61
Q8TDN6				249370	255889	239798	252606
Q8TDP1				26489	24879.5	29843.1	26791
Q8TDQ7				12328.2	17573.8	23859.8	21902.2
Q8TDR0				8385.3	9226.56	8183.32	9015.42
Q8TDR2				2529.72	2018.34	2823.66	
Q8TDX7				70900.4	75694.4	67979.2	65808.9
Q8TDY2				58935.9	57738.8	60305.8	56507.1
Q8TDZ2				6089.06	6919.09	6736.95	7430.58
Q8TE02				7992.15	7708.79	9376.16	10158.8
Q8TE04				4410.28	3731.94		4013.33
Q8TE73				11864	45840.3	49469.6	54759.6
Q8TE77				34888.5	23199.9	25879.8	34983.2
Q8TEA1				11577.5	10179.5	8686.17	9062.51
Q8TEA8				17930.3	24419.2	8667.75	22815
Q8TEB1				7514.65	6340.16	6146.88	6537.27
Q8TED0				165911	164866	143775	158404
Q8TED1				93238.1	86385.8	96672.2	100633
Q8TEH3				10152.9	9444.94	10942.7	9782.15
Q8TEK3				5804.97	4108.91	7684.39	6975.1
Q8TEL6				17791	17237.2	20259.7	18704.7
Q8TEM1				140859	144202	147101	144824
Q8TEP8				6028.63	6164.31	6212.24	4914.02
Q8TEQ6				151971	162341	158901	159394
Q8TEQ8				29991.9	26793.3	23267	22787
Q8TER5				37215	20067.9	23622.8	35812.3
Q8TEU7				15260	15561.4	15596.1	14662.8
Q8TEV9				9057.61	9097		10519.9
Q8TEW0				18280.4	18183.9	16175.6	17093.2
Q8TEX9				678338	651617	634043	636704
Q8TEY7				5890.27	5177.78	6497.11	5621.58
Q8TF05				26400.7	29635.8	29157.5	28331.8
Q8TF40				11630.4	13266.8	16888.9	17549.4
Q8TF46				17525	21174.3	30495.1	14000.3
Q8TF68				16266.2	14581.5	14604.7	15459.4
Q8TF74				15275.9	22129.5	21555.1	22744.6
Q8TF76				5594.37	3443.08	7106.21	6350.68
Q8WTP8				4815.15		3434.34	5664.49
Q8WTS1				14430	12123.4	10497.5	10016.2
Q8WTS6				47072.7	44609.8	54298.2	54397.8
Q8WTT2				119259	110832	102010	101999
Q8WTV0				181218	156168	170929	175150
Q8WTW3				15009.5	14670.8	12122.4	12028
Q8WTW4				241402	240791	114848	122510
Q8WU10				25004.6	27586.3	31425.7	28235.8
Q8WU20						4482.47	4868.81
Q8WU76				38504.9	38614.6	38727.4	38428.6
Q8WU79				18660.5	14550.4	16940.4	12631.1
Q8WU90				90405.7	87347.2	95208.5	96002.8
Q8WUA2				75674.9	65207.4	72600.4	75722.5
Q8WUA4				35331.5	35383.5	37622.8	36302.2
Q8WUA7				15537.1	15553.6	15946.2	18631.8
Q8WUA8				6428.79	8148.14	6656.24	5997.93
Q8WUB8				40494.9	42303.8	44176.2	41116
Q8WUD1				90037.5	93173.1	91334.7	96277.2
Q8WUD4				80621.4	89371.6	79359	86851
Q8WUD6				5033.21	4161.98	5485.31	3843.74
Q8WUF5				40062.9	43444.3	39469.7	33694.4
Q8WUF8				8520.58	8306.96	8969.8	6596.32
Q8WUH1				55836.8	60167.8	51895.8	60703.7
Q8WUH2				8048.6	9835.95	9792.57	8689.3
Q8WUH6				70076.2	74758.6	73146.8	70113.1
Q8WUI4				18403.2	18438.5	21172.2	17623.3
Q8WUJ0				8782.02	9486.47	11055.3	13299.4
Q8WUK0				19817.5	25551	22600.6	21419.7
Q8WUM0				161856	184337	162855	164986
Q8WUM4				426859	415991	418488	408558
Q8WUM9				14302.4	15558.1	12879.7	15281
Q8WUQ7				20214.9	14661.3	18293.9	20226.4
Q8WUR7				41968	33686.4	31153.3	35104.5
Q8WUU5				7277.25	7433.86	6736.5	7114.92
Q8WUW1				107339	107195	109429	101411
Q8WUX1				220450	213269	204195	204548
Q8WUX2				74408.6	66405	68498.4	76110.1
Q8WUX9				45061.9	45541.6	47748.3	49483.3
Q8WUY1				163433	169840	177023	160306
Q8WUZ0				32755	38102.8	33442.8	31584.3
Q8WV07					2632.34	1398.53	2952.65
Q8WV16				3360.62	5423.27	3695.35	2971.81
Q8WV22				17175.4	22073.4	19895.5	24333.3
Q8WV24				5373.2		12022.8	11526.1
Q8WV41				7733.68	7960.42	7633	9802.1
Q8WV44				8207.24	9058.37	9387.29	9759.46
Q8WV60				15995.8	13786.1		13851.7
Q8WV74				12308.2	6098.71	10693.9	6675.96
Q8WV92				14736.4	13579.6	13659.4	16389.3
Q8WV93				4528.9	4695.01	3250.52	3554.29
Q8WVB6				36734.7	31826.3	35993.6	31496.8
Q8WVC0				162405	136268	120961	130720
Q8WVC6				20647	21957.4	23842	22296.5
Q8WVE0				7581.49		5549.13	
Q8WVI0				29903.6	28577.3	25963	24713.5
Q8WVJ2				104093	105603	104515	114030
Q8WVK2				69697.1	68999.1	75622.8	70364.2
Q8WVL7				3455.43	4874.66	3061.24	4581.21
Q8WVM0				64596.7	63288.6	60073.5	65142.7
Q8WVM7				39756.5	19719.6	20508.5	20744.2
Q8WVM8				79781.6	81505	81073.5	76031.6
Q8WVN6				17322.1	20985.2	21063.8	20654
Q8WVP7				29748.7	30131.3	25745.6	27934.3
Q8WVQ1				17579.6	17021.4	16373.7	19524.7
Q8WVS4				3427.93	2659.37	3578.95	3035.04
Q8WVT3				13498.4	18082.5	18527.8	12666.2
Q8WVV9				55594.3	70349.2	78262.2	72173.5
Q8WVX9				74837.4	84289.4	91279.6	92782.7
Q8WVY7				36680.4	40446	37035.5	40016.9
Q8WVZ9				14643.1	14862.6	20746.9	24363.5
Q8WW01				40993.3	35649.2	35288.9	34541
Q8WW12				77286.1	82301.8	82662.7	77742.8
Q8WW22				55968.8	58569.5	59193.5	63308.8
Q8WW59				57671.3	62085.6	56915.1	62052.6
Q8WWB7				5956.85	9054.23	8648.09	9393.19
Q8WWC4				62587.1	54090.9	55141.1	55330.8
Q8WWH5				58361	56471.8	54364.5	56307.8
Q8WWI1				97325.7	116192	113247	116019
Q8WWI5				76240.2	77368	64583.7	69846.8
Q8WWK9				47432.8	49037.1	53823.6	53965.1
Q8WWM7				131684	130886	134876	135422
Q8WWQ0				46923	45527.2	46212.3	47090.3
Q8WWQ8					29546.7		22821.9
Q8WWV3				43992.5	47307.5	46728.2	49070.5
Q8WWY3				69595.9	69199.4	68494.7	68116.4
Q8WX92				101467	98403.6	97332.1	92908.6
Q8WX93				23282.3	22960.5	23420.5	20840.2
Q8WXA3				26950.6	25027.5	26275.4	23353.6
Q8WXA9				65633	60996.7	65031.6	65478.5
Q8WXB1				14295.6	11941.4	11961.2	11240.8
Q8WXD5				24024.6	22580.5	22240.7	22970.1
Q8WXE0				53087.1	12180.4	12003.8	18589.4
Q8WXE1				28777.3	35334.5	31133.9	27235.1
Q8WXE9				9042.8	9558.74	7019.81	9211.14
Q8WXF1				114709	189185	145823	185982
Q8WXG6				11991.3	13354.6	13737.5	14165.9
Q8WXH0				146091	154619	141314	145980
Q8WXI7				5500	5998.42	7601.88	4513.11
Q8WXI9				43171	44516.7	43208.8	45387.7
Q8WXW3				18244.5	20964.6	18662.7	18858.4
Q8WXX5				187496	199095	204105	197902
Q8WY22				127366	121139	127179	132604
Q8WY36				13707.3	16244	14005.8	13060.9
Q8WY91				6392.73	3160.65	4059.03	4813.87
Q8WYA6				127665	155532	166737	188020
Q8WYH8				7193.28	7043.91	3886.96	2805
Q8WYN0				16288.9	12015.4	13557.2	13143.8
Q8WYP5				90805	93073.4	88676	88139.6
Q8WYQ3				4912.83	10536	8561.32	9257.61
Q8WYQ5				30524.5	24030.1	19955.6	23272.9
Q8WZ42				193616	206580	231932	245151
Q8WZ82				27089.8	28926.1	27755.5	27679.9
Q8WZA0				98486.4	93633.6	91684.8	92676.7
Q8WZA1				2139.8	3569.08	5393.74	5762.61
Q8WZA9				25459.7	20166.8	19826.3	18511.9
Q92466				33562.2	35747.5	33934	34620.1
Q92478				22450.6	22452.6	23267.7	22211.1
Q92482				13708	13222.9	15031.6	12706.4
Q92484				4305.4	6548.06	2458.44	2950.48
Q92499				197654	210809	205746	210049
Q92503				50791.5	53214.2	53614.7	43710.5
Q92504				30298.3	50684.6	37634.5	46649.4
Q92506				18296.3	18636.9	22261.6	19001.4
Q92508				19951.4	10593.6	13236.4	17805.8
Q92520				187257	193231	193457	196127
Q92522				82724.9	88029.7	82899.5	88829.8
Q92530				52496.7	49068.7	52286.4	48808.5
Q92536				20021.6	14815.2	16148.5	17303.5
Q92538				54891.8	54118.7	52908	51708.6
Q92539				4130.26	6482.93	3902.26	5444.56
Q92540				10547.9	11362.4	10457.7	12536.3
Q92541				34240.3	36257.3	39797.8	35436.7
Q92542				89083.8	89145.8	97210.7	96898
Q92544				41775.4	48515.7	43958.9	45648.3
Q92545				8863.49	6452.33	11632	10421.6
Q92546				6466.2	7183.94	4696.42	6404.93
Q92547				21882.2	20201.8	22308.4	24018.2
Q92551				9660.13	6353.4	8923.32	8652.82
Q92552				229586	222164	209989	212968
Q92558				16377.3	16946.3	16751.8	15137.9
Q92560				11668.2	9041.85	11808.9	21443.3
Q92564				14336.3	11335.3	12409.2	15658.4
Q92569				500.258	783.125		
Q92570				4070.62	6003.62	6128.64	5305.39
Q92572				57980.4	71734.8	69617.9	69800.4
Q92575				29751.7	28393.9	26009.6	27140.2
Q92576				32593.9	31164.6	31703.5	30435.8
Q92581				13658.6	13532.3	11201.1	10185.4
Q92585					5390.75	5080.36	3316.92
Q92597				84234.2	84519.6	84058.4	85457
Q92598				676227	620880	600889	585763
Q92599				18047.3	20174.8	17101.9	22300.4
Q92600				76384.5	70554.2	66655.4	67474.9
Q92604				6310.47	10840	8810.14	10847.7
Q92609				64112.2	60195.2	70908.7	68050
Q92610				10636.9	11642.4	10826.3	10172.3
Q92613				23469.1	22505.8	23302.6	23825.4
Q92614				51436.2	57930.7	51303.3	63724.1
Q92615				53753.7	56520.6	53852.4	60432.5
Q92616				260326	267361	258404	257494
Q92619				9364.5	6394.96	10418	8902.56
Q92620				38512.8	36642	37909.8	36238.8
Q92621				162803	161530	162880	162576
Q92622				2766.85		2126.29	3155.72
Q92624				4661.97	3110.77		
Q92625				28342.2	28509.2	25771.1	28551.9
Q92636				18277.3	18476.6	13853.7	17790.1
Q92643				213079	187149	180856	182808
Q92664				14028.3	24049.5	23529.2	21084.5
Q92665				170814	184058	185941	175538
Q92667				60702.9	60461.3	61648.9	63850
Q92674				11150	10093.3	6067.54	8782.6
Q92685				120557	147170	136673	117681
Q92688				1.47584e+06	1.42582e+06	1.37959e+06	1.40236e+06
Q92692				7865.99	8533.61	10249.6	12616.4
Q92696				92028.9	96387.6	82818.8	105485
Q92733				46935.5	41700.5	37772.2	41377.3
Q92734				141564	122681	136790	136529
Q92738				27161.7	42755.4	49203.8	38499.1
Q92747				37747.5	42051.3	40815.6	43819.6
Q92759				46406.1	43672.2	55942.1	44392.5
Q92766				20787.6	28517.8	22641.4	22904.9
Q92769				117010	102852	115677	112899
Q92771				5030.02	4837.17	4963.14	4465.66
Q92783				113584	105833	96470.8	96835.6
Q92785				26210.4	23816.6	25805	25798
Q92791				6147.55	3132.32	5239.7	4533.34
Q92793				90799.7	19893.5	86115.9	20374.8
Q92794				8756.95		9247.1	9805.19
Q92796				16201.7	14928.2	12841.7	14544.8
Q92797				78553.7	80472.3	75833.8	75340.9
Q92802						4298.8	6359.78
Q92804				301938	299106	312229	334497
Q92805				33110.7	36860.7	34393.2	35780.1
Q92817				19988.2	18897.2	18105.3	19187.4
Q92820				41656.4	52858	48344	50954.6
Q92828				20693.2	18388.2	18221.2	17130.7
Q92830				14523.6	15544.6	10025.4	12890.2
Q92841				322237	325962	334318	337835
Q92843				2180.52	3416.81		
Q92845				17245.1	19092.1	18953.4	25478.5
Q92851				16994.7	15992.7	14559.5	15945.9
Q92870				11138.9	3238.64	6677.55	8817.58
Q92871					8230.14	6655.82	5315.06
Q92878				153806	155308	158144	160545
Q92879				59008.9	65319.4	57881.3	60081.9
Q92882				117781	127485	122255	142355
Q92888				82002.8	80059.3	79569.8	83803.5
Q92889				25223.1	24880.3	24276.7	24717.4
Q92890				182266	195307	192495	185739
Q92896				96056.3	101635	93760.3	89613
Q92900				162359	157633	157701	158709
Q92905				108095	109395	103068	102310
Q92917				128325	130552	130034	130385
Q92922				146612	145079	146681	141561
Q92925				38137.3	36270.4	37807.9	36661.5
Q92930				23763.8	25188.8	20952.6	20965.5
Q92934				6481.25	6723.43	8233.06	7064.63
Q92945				447923	432012	419230	416646
Q92947				44406.7	42064.9	40266.3	38940.8
Q92966				5267.64	3747.24	4782.66	3094.11
Q92968				6867.48	7983.62	7422.93	4679.41
Q92973				426932	437586	433347	424267
Q92974				43751.2	44288.2	51395.9	49915.6
Q92979				327426	327758	336994	335605
Q92989				38586.9	45738.2	35711.1	45941.7
Q92990				56191.9	48797.3	50299.3	47819.1
Q92993				3209.87	1825.59	4450.26	2928.27
Q92995				28307	22379.9	25863.5	21001.3
Q92997				9731.17	8674.29	9634.48	9252.27
Q93008				32446.7	34150.3	31978.7	32197.8
Q93009				157306	149418	147493	144880
Q93015				28518.4	29447.9	31267.8	28478.4
Q93034				25859.6	25493.8	28337.7	27033.2
Q93050				96333.7	96116.6	90432.7	90810.7
Q93052				50707.2	52317.9	52374.7	49842.4
Q93062				22397.8	19697.9	22389.4	27478.3
Q93063				15501.9	17062.1	19508.7	19150.5
Q93073				18246.9	15981.6	24189.7	22314
Q93074				60770.1	58634.2	53534.5	66563.5
Q93075				3268.17	4543.34	5002.07	4711.11
Q93086					6345.61	6816.68	5471.85
Q93096				60698.9	57429.3	61629.6	56588.3
Q93100				46065.2	40906.7	39077.4	41625.2
Q969E2				54400.4	59857.7	65158	59236.6
Q969E8				52142.3	53718	55910.5	57589.4
Q969F1				17756.3	19110.2	16309.7	20721.6
Q969F9				34231.3	31201.5	28517.1	30254.3
Q969G3				82894	83473	83388.6	82585
Q969G6				31414.5	32765.7	30292.6	30211.4
Q969H6				45755.4	41747.3	43882.6	42996.4
Q969H8				200999	201196	195927	201148
Q969J3				38249.7	47728.3	45690.5	44384.4
Q969K3				12440.4	9062.23	11565.8	11759.7
Q969L2				20557	23129.9	23251.2	20024.8
Q969L4				5374.97	4633.64	6557.8	7458.09
Q969M3				31628.7	30714.7	34381.5	27882.1
Q969M7				95877.5	80462.8	98996.8	95909.6
Q969N2				45603.1	45405.6	47163	35010.5
Q969P0				6227.04	6994.84	5465.19	5188.17
Q969Q0				381917	396231	367843	344429
Q969Q5				18819.6	17471.6	23035.9	22768.9
Q969R2					5188.18	5150.53	4368.26
Q969R5				4874.01	3642.31	6076.29	4600.3
Q969R8				6023.68	7750.42	8046.56	10549.4
Q969S0				8912.5	13105.7	13188.7	11680.5
Q969S2				28933.4	27316.5	27472.1	26700.3
Q969S3				83614.2	83955.1	87035.6	71530
Q969S9				15697.9	16439.2	14618.5	13904.2
Q969T9				69794.8	72666.5	70375.8	75862.7
Q969U7				49284	57156.1	54859.6	57483.5
Q969V3				162290	162844	155426	158078
Q969V5				23235	30362.2	21272	22318.9
Q969W3							1394.29
Q969X5				53869.1	63702.7	60567.2	65053
Q969X6				108332	115348	112420	106282
Q969Y2				14921	18827.2	18763.4	16756
Q969Z0				204081	217797	213504	219470
Q969Z3				13114	10941	12160.9	9464.34
Q96A19						8575.63	
Q96A26				187641	187175	172087	189636
Q96A29				7136.24	11012.7	9235.63	10149.4
Q96A33				154403	153724	151893	153488
Q96A35				55569.7	63735.9	64460.8	63905.5
Q96A46				6703.71	3982.2	5634.91	6653.09
Q96A49				87067.2	96704.5	90149.9	91835.2
Q96A54				5298.16	6181.69		
Q96A57				21246.8	19256.6	26790.1	23171.6
Q96A65				98186	94190.8	95117.1	86317.8
Q96A72				199898	193694	200026	167007
Q96AA3				36805.2	29422	33460.6	36010.4
Q96AB3				52526.4	60806.1	57237.8	58307.5
Q96AB6				10857.4	10213.6	9914.85	12498.6
Q96AC1				59631.1	67988.5	56090.7	59350.9
Q96AD5				15488.7	18321.2	19730.1	19893.4
Q96AE4				1.01105e+06	983301	935105	898884
Q96AE7				20381.6	23174.8	24902.7	19268.5
Q96AG3				16832.5	13069.7	18550.7	18718.2
Q96AG4				1.11523e+06	1.11068e+06	1.07276e+06	1.08164e+06
Q96AJ9				16406.5	16609.9	19984.1	21164.5
Q96AP0				13216.9	10265.2	13002	10128.7
Q96AQ6				28350.1	26811.7	29186.1	27770.9
Q96AQ8				18739.9	15753.5	19581.8	21872.5
Q96AT1				22011.6	26689.1	23252.8	23621.2
Q96AT9				41245	54043	48258.6	65369.5
Q96AX1				38302.8	39993.6	37578.3	39957.2
Q96AX9					2844.93		
Q96AY2				9952.27	9228.94	9341.64	9776.93
Q96AY3				118660	109984	99914.4	102515
Q96AY4				12215.5	13349.9	13231	12490.6
Q96AZ6				25824.8	27126.7	23510.9	22523.3
Q96B01				22052.7	25634.7	23594.6	29263.5
Q96B23				16227.3	16781.6	11819.1	15619.9
Q96B26				49536.7	48813	127897	50162
Q96B36				95497.2	96567.8	101935	106381
Q96B45				20120.6	17549.2	14809.2	16569.7
Q96B49				53120	67688.4	64363	61093.8
Q96B67				5877.64	4695.92	5759.75	5307.13
Q96B70				64256.7		73357.9	77836.2
Q96B77				8031.89	6653.33	8460.41	7268.73
Q96B97				58669.3	58792.3	60196.3	56129.1
Q96BD0				19250.1	21735.8	19565	18249.4
Q96BD5				82258.9		92897.1	71990.5
Q96BD8				7490.45	11044	9567.04	8973.64
Q96BF6				5792.48	5383.06	5793.48	7534.53
Q96BH1				45607.8	50770.7	46516.8	45220.6
Q96BI3				21412	19248	24039.9	22424.4
Q96BJ3				40307.5	39069.8	33243.1	36077.2
Q96BK5				40759.4	41569.6	40383.7	37745.6
Q96BM1					2913.18		1911.11
Q96BM9				27289.5	29619.9	21651	19374
Q96BN2				25429.4	27118.8	28552.4	24164.3
Q96BN8				90927.7	83728.5	82364.9	83100.8
Q96BP2				11209.7	5281.15	7344.61	8162.87
Q96BP3				47333.1	44578.7	45371.4	49166.8
Q96BR1				4537.91	3665.67	4027.44	3311.55
Q96BR5				40615	48119.5	41721.2	44140.4
Q96BS2				122478	130264	123329	128537
Q96BT3				6509.98	5452.39	4692.46	5165.32
Q96BT7				3865.93	3469.38	5109.14	3728.06
Q96BW5				6748.43	7465.37	8633.71	7779.31
Q96BW9				80714.6	76104.5	76393.5	77176
Q96BX8				2293.71	1399.88	3292.82	2127.18
Q96BY7				3924.26	5760.66	4829.51	4984.48
Q96BZ8				121243	145276	150481	141134
Q96C00				3449.14	3292.07	3336.28	3599.23
Q96C01				123454	105080	122663	119539
Q96C12				10050.4	9116.56	9469.76	9122.18
Q96C19				245219	243437	240577	231862
Q96C23				76724.6	82060.1	82953.2	78071.8
Q96C24				6892.43	6253.36	6333.1	6339.18
Q96C34				15779.9	15829.6	12498.8	4871.74
Q96C36				81657.5	83026.5	84454.3	90778.3
Q96C57				23429.5	26201.6	28086.3	20644.9
Q96C86				86842.9	87494.4	91109.3	93419
Q96C90				90698	89624.6	96808.1	94036.1
Q96C92				19197	14870.1	13758.2	9870.8
Q96CB8				9129.62	10499.8	10815.6	9974.32
Q96CB9				65389.7	54303.5	61149.5	61879.6
Q96CD2				15789.5	22648.9	24733.1	19027.4
Q96CF2				8238.17	7563.9	9706.81	7523.09
Q96CG3				3635.73		7242.18	
Q96CM3				8531.09	4565.12	6890.5	9448.87
Q96CM8				6321.08	7573.71	6512.36	5862.97
Q96CN4				6020.48	6008.3	4374.28	3590.27
Q96CN5				7183.71	10621.7	10570.6	8906.2
Q96CN7				98608.8	98998.8	95434.4	96652
Q96CN9				40496.4	39205.7	49402.2	38362.4
Q96CP2				110113	110778	105264	110491
Q96CP6				8415.58	4989.66	8535.93	6069.02
Q96CS2				17110.8	18401.4	18433	18914.2
Q96CS3				156104	172869	156635	162464
Q96CS4				11000.4	9408.59	13494.6	6338.03
Q96CS7				17139.2	14223.3	14374.5	12348
Q96CT7				120249	129984	128766	131313
Q96CU9				43215.8	41808.7	40970.4	38306.7
Q96CV9				14524.4	12135.3	13294.4	13530.3
Q96CW1				117477	130152	105887	120621
Q96CW5				35268.4	34047.7	34100.3	34160.9
Q96CW6				40915.1	40334.9	39484	41878.7
Q96CX6				10263.1	9903.41	11257.4	9172.02
Q96D05				17293.2	19281	20715.6	18221.2
Q96D31				2325.36	5651.56	4849.59	5573.25
Q96D46				105123	110966	108068	107325
Q96D53				35531.3	39616.7	30029.2	24938.6
Q96D70				9070.79	9444.3	7678.18	8830.05
Q96D71				13011.1	13106.8	15087.9	14270.9
Q96DA6				36981.2	38416.5	40118.7	36696
Q96DB5				30813.9	32669	32522.6	26849.1
Q96DB9				8787.5	9077.68	8332.06	8611.71
Q96DE5				25868	28152.4	26175.4	23157.7
Q96DF8				10370.3	21332.5	19417.6	14031.9
Q96DG6				428588	441659	448959	445707
Q96DH6				63778.9	64777.7	70934.1	68823.7
Q96DI7				120975	117350	120506	121940
Q96DM3				29981.9	29042.1	28874.3	24704.8
Q96DN5				9804.29	8574.8	4564.31	7177.67
Q96DP5				11861	13949.9	10906.5	10180.2
Q96DV4				43035.3	49021.7	49281.8	54285.6
Q96DW6				2327.97	1645.83	2370.97	
Q96DX4				12097	9190.47	9303.7	8474.35
Q96DX5				43014	35126	37452.1	38517.1
Q96DX7				9625.98	8772.73	9044.58	8061.23
Q96DY7				10610.5	15462.1	9501.19	10333
Q96DZ1				32825.1	32852	35992.5	30168.4
Q96E09				2881.36	3173.22	2750.29	4377.57
Q96E11				154530	159341	158078	151331
Q96E14				14612.3	6725.98	7658.9	9300.81
Q96E22				8323.93	12656.7	10146.9	10326.1
Q96E29				24697.6	33110.8	28580.4	34383.9
Q96E39				19921.5	14916.3	17616.4	17115.9
Q96E52				7083.56	7627.76	8087.81	8122.94
Q96EA4				18934.7	19448.6	19320.9	20268.7
Q96EB1				31784.5	34745.3	31626.6	30701.8
Q96EB6				20238.1	22820.9	21730.7	21676
Q96EC8				36440.1	31265.7	41722.3	40551
Q96ED9				2522.46	3376.71	2971.93	2295.57
Q96EE3				68616.8	83491.3	78314.4	76573.2
Q96EE4				4250.04	3154.86	4251.5	5030.36
Q96EF9				1738.15	2492.61	751.57	2958.56
Q96EH3				45218.1	51699.7	46780.3	44139.4
Q96EI5				17602.4	19360.3	15034.8	17731.9
Q96EK4				35236.4	30535.2	28583	27477.3
Q96EK5				65048.8	72720.5	72439.6	72694.2
Q96EK6				131458	126856	113241	116665
Q96EK7				20313.8	19750.5	22017.6	20369.1
Q96EK9				13872.8	20513.3	19550.6	16499.4
Q96EL2				9449.66	14138.5	12410.4	12931.7
Q96EL3				64236.2	60183.6	61927.4	59460.2
Q96EM0				36523.1	41636.6	43569.5	42746.2
Q96EN8				101821	112025	107371	117680
Q96EN9				9261.3	9669.4	10669.4	
Q96EP0				6403.49	5091.27	6249.15	5372.64
Q96EP5				331095	350289	358330	349170
Q96EQ0				38224.7	49368.8	42044.1	47934.3
Q96ER3				48111.1	44095.9	31192.9	39890.7
Q96ER9				34675.6	37123.5	36459.6	36811.5
Q96ES6				30155.2	30207	23461.9	26819.5
Q96ES7				24583.1	25539.9	28676.6	22190.2
Q96EU6				60846	61198.4	67012.8	65869.7
Q96EU7				42658	53152.5	41764.9	42048.1
Q96EV2				8419.4	8712.59	10642.6	7919
Q96EV8				24191.3	23212.1	20605.4	19823.3
Q96EX1					8464.95	10673	10438.5
Q96EX3				22186	22861.9	22441.4	17377.8
Q96EY1				129275	147826	147690	142592
Q96EY4				58337.3	58707	52346.7	49611.6
Q96EY5				37567.8	40896.6	36797.8	34641.7
Q96EY7				91483.2	79994.6	79199.3	74087.4
Q96EY8				92084.6	85193.3	86877.5	89496.1
Q96EY9				4600.35	6850.75	3367.3	4971.7
Q96EZ8				18805.7	15123.1	17247.8	15574.2
Q96F07				11683.4	11369.8	12889.8	22522.4
Q96F10							3322.3
Q96F44				22670.7	24179.2	27553.9	20901.2
Q96F63				88200.3	102077	93695.9	99445.1
Q96F86				40781.3	38949.4	37185.2	38929.1
Q96FC9				8866.02	7043.92	7121.58	5586.64
Q96FF9				19446.4	18092.1	17794.5	17939.4
Q96FJ0				16365.7	16308.5	19033.9	13973.9
Q96FK6				16967.8	18964	19994.3	16859.8
Q96FN4				12050.2	13637.2	12559.5	13436.1
Q96FQ6				34907.1	29995.4	29456.4	38795.5
Q96FS4				4305.29			7238.52
Q96FV2				9103.58	6867.55	8519.39	7676.55
